STATE/UT,Year,CAUSE,Male,Female,Total
TAMIL NADU,2010,Car (Private),1608,294,1902
TAMIL NADU,2010,Three Wheeler,388,86,474
TAMIL NADU,2010,Two Wheeler,3428,407,3835
TAMIL NADU,2010,Bicycle,273,14,287
TAMIL NADU,2010,Pedestrian,842,251,1093
TAMIL NADU,2010,Others (Please Specify),367,44,411
TAMIL NADU,2010,Total Deaths (Persons),12955,2454,15409
TAMIL NADU,2010,Total Truck/Lorry,2587,518,3105
TAMIL NADU,2010,Total Bus,2016,537,2553
TAMIL NADU,2010,Total Tempo/Vans,1222,274,1496
TAMIL NADU,2010,Total Jeep,176,21,197
TAMIL NADU,2010,Total Car,1656,302,1958
TAMIL NADU,2011,Truck/Lorry (Government),12,4,16
TAMIL NADU,2011,Truck/Lorry (Private),2656,436,3092
TAMIL NADU,2011,Bus (Government),1144,173,1317
TAMIL NADU,2011,Bus (Private),817,182,999
TAMIL NADU,2011,Tempo/Vans (Government),1,4,5
TAMIL NADU,2011,Tempo/Vans (Private),985,234,1219
TAMIL NADU,2011,Jeep (Government),7,0,7
TAMIL NADU,2011,Jeep (Private),219,54,273
TAMIL NADU,2011,Car (Government),139,24,163
TAMIL NADU,2011,Car (Private),1677,273,1950
TAMIL NADU,2011,Three Wheeler,347,84,431
TAMIL NADU,2011,Two Wheeler,3488,374,3862
TAMIL NADU,2011,Bicycle,322,19,341
TAMIL NADU,2011,Pedestrian,833,215,1048
TAMIL NADU,2011,Others (Please Specify),508,191,699
TAMIL NADU,2011,Total Deaths (Persons),13155,2267,15422
TAMIL NADU,2011,Total Truck/Lorry,2668,440,3108
TAMIL NADU,2011,Total Bus,1961,355,2316
TAMIL NADU,2011,Total Tempo/Vans,986,238,1224
TAMIL NADU,2011,Total Jeep,226,54,280
TAMIL NADU,2011,Total Car,1816,297,2113
TAMIL NADU,2012,Truck/Lorry (Government),8,6,14
TAMIL NADU,2012,Truck/Lorry (Private),2617,396,3013
TAMIL NADU,2012,Bus (Government),1131,149,1280
TAMIL NADU,2012,Bus (Private),681,235,916
TAMIL NADU,2012,Tempo/Vans (Government),7,1,8
TAMIL NADU,2012,Tempo/Vans (Private),861,186,1047
TAMIL NADU,2012,Jeep (Government),3,16,19
TAMIL NADU,2012,Jeep (Private),245,60,305
TAMIL NADU,2012,Car (Government),103,34,137
TAMIL NADU,2012,Car (Private),2148,246,2394
TAMIL NADU,2012,Three Wheeler,318,72,390
TAMIL NADU,2012,Two Wheeler,3997,469,4466
TAMIL NADU,2012,Bicycle,532,27,559
TAMIL NADU,2012,Pedestrian,196,538,734
TAMIL NADU,2012,Others (Please Specify),650,243,893
TAMIL NADU,2012,Total Deaths (Persons),13497,2678,16175
TAMIL NADU,2012,Total Truck/Lorry,2625,402,3027
TAMIL NADU,2012,Total Bus,1812,384,2196
TAMIL NADU,2012,Total Tempo/Vans,868,187,1055
TAMIL NADU,2012,Total Jeep,248,76,324
TAMIL NADU,2012,Total Car,2251,280,2531
TRIPURA,2001,Truck/Lorry (Government),0,0,0
TRIPURA,2001,Truck/Lorry (Private),34,6,40
TRIPURA,2001,Bus (Government),0,0,0
TRIPURA,2001,Bus (Private),16,4,20
TRIPURA,2001,Tempo/Vans (Government),0,0,0
TRIPURA,2001,Tempo/Vans (Private),2,1,3
TRIPURA,2001,Jeep (Government),0,0,0
TRIPURA,2001,Jeep (Private),85,12,97
TRIPURA,2001,Car (Government),0,0,0
TRIPURA,2001,Car (Private),0,0,0
TRIPURA,2001,Three Wheeler,10,1,11
TRIPURA,2001,Two Wheeler,4,0,4
TRIPURA,2001,Bicycle,0,0,0
TRIPURA,2001,Pedestrian,0,0,0
TRIPURA,2001,Others (Please Specify),0,0,0
TRIPURA,2001,Total Deaths (Persons),151,24,175
TRIPURA,2001,Total Truck/Lorry,34,6,40
TRIPURA,2001,Total Bus,16,4,20
TRIPURA,2001,Total Tempo/Vans,2,1,3
TRIPURA,2001,Total Jeep,85,12,97
TRIPURA,2001,Total Car,0,0,0
TRIPURA,2002,Truck/Lorry (Government),1,0,1
TRIPURA,2002,Truck/Lorry (Private),29,3,32
TRIPURA,2002,Bus (Government),2,1,3
TRIPURA,2002,Bus (Private),16,2,18
TRIPURA,2002,Tempo/Vans (Government),0,0,0
TRIPURA,2002,Tempo/Vans (Private),4,1,5
TRIPURA,2002,Jeep (Government),1,0,1
TRIPURA,2002,Jeep (Private),19,29,48
TRIPURA,2002,Car (Government),1,1,2
TRIPURA,2002,Car (Private),2,0,2
TRIPURA,2002,Three Wheeler,5,1,6
TRIPURA,2002,Two Wheeler,5,2,7
TRIPURA,2002,Bicycle,4,0,4
TRIPURA,2002,Pedestrian,16,2,18
TRIPURA,2002,Others (Please Specify),6,4,10
TRIPURA,2002,Total Deaths (Persons),111,46,157
TRIPURA,2002,Total Truck/Lorry,30,3,33
TRIPURA,2002,Total Bus,18,3,21
TRIPURA,2002,Total Tempo/Vans,4,1,5
TRIPURA,2002,Total Jeep,20,29,49
TRIPURA,2002,Total Car,3,1,4
TRIPURA,2003,Truck/Lorry (Government),0,0,0
TRIPURA,2003,Truck/Lorry (Private),19,6,25
TRIPURA,2003,Bus (Government),0,0,0
TRIPURA,2003,Bus (Private),15,5,20
TRIPURA,2003,Tempo/Vans (Government),0,0,0
TRIPURA,2003,Tempo/Vans (Private),0,0,0
TRIPURA,2003,Jeep (Government),0,0,0
TRIPURA,2003,Jeep (Private),20,5,25
TRIPURA,2003,Car (Government),0,0,0
TRIPURA,2003,Car (Private),20,5,25
TRIPURA,2003,Three Wheeler,0,0,0
TRIPURA,2003,Two Wheeler,26,2,28
TRIPURA,2003,Bicycle,0,0,0
TRIPURA,2003,Pedestrian,0,0,0
TRIPURA,2003,Others (Please Specify),29,16,45
TRIPURA,2003,Total Deaths (Persons),129,39,168
TRIPURA,2003,Total Truck/Lorry,19,6,25
TRIPURA,2003,Total Bus,15,5,20
TRIPURA,2003,Total Tempo/Vans,0,0,0
TRIPURA,2003,Total Jeep,20,5,25
TRIPURA,2003,Total Car,20,5,25
TRIPURA,2004,Truck/Lorry (Government),0,0,0
TRIPURA,2004,Truck/Lorry (Private),21,7,28
TRIPURA,2004,Bus (Government),0,0,0
TRIPURA,2004,Bus (Private),13,5,18
TRIPURA,2004,Tempo/Vans (Government),0,0,0
TRIPURA,2004,Tempo/Vans (Private),15,3,18
TRIPURA,2004,Jeep (Government),1,2,3
TRIPURA,2004,Jeep (Private),46,14,60
TRIPURA,2004,Car (Government),0,0,0
TRIPURA,2004,Car (Private),6,3,9
TRIPURA,2004,Three Wheeler,3,0,3
TRIPURA,2004,Two Wheeler,2,0,2
TRIPURA,2004,Bicycle,1,0,1
TRIPURA,2004,Pedestrian,0,0,0
TRIPURA,2004,Others (Please Specify),16,21,37
TRIPURA,2004,Total Deaths (Persons),124,55,179
TRIPURA,2004,Total Truck/Lorry,21,7,28
TRIPURA,2004,Total Bus,13,5,18
TRIPURA,2004,Total Tempo/Vans,15,3,18
TRIPURA,2004,Total Jeep,47,16,63
TRIPURA,2004,Total Car,6,3,9
TRIPURA,2005,Truck/Lorry (Government),1,0,1
TRIPURA,2005,Truck/Lorry (Private),36,4,40
TRIPURA,2005,Bus (Government),2,1,3
TRIPURA,2005,Bus (Private),14,4,18
TRIPURA,2005,Tempo/Vans (Government),0,0,0
TRIPURA,2005,Tempo/Vans (Private),9,3,12
TRIPURA,2005,Jeep (Government),2,1,3
TRIPURA,2005,Jeep (Private),39,6,45
TRIPURA,2005,Car (Government),0,0,0
TRIPURA,2005,Car (Private),5,4,9
TRIPURA,2005,Three Wheeler,12,1,13
TRIPURA,2005,Two Wheeler,7,2,9
TRIPURA,2005,Bicycle,1,1,2
TRIPURA,2005,Pedestrian,0,0,0
TRIPURA,2005,Others (Please Specify),30,19,49
TRIPURA,2005,Total Deaths (Persons),158,46,204
TRIPURA,2005,Total Truck/Lorry,37,4,41
TRIPURA,2005,Total Bus,16,5,21
TRIPURA,2005,Total Tempo/Vans,9,3,12
TRIPURA,2005,Total Jeep,41,7,48
TRIPURA,2005,Total Car,5,4,9
TRIPURA,2006,Truck/Lorry (Government),0,0,0
TRIPURA,2006,Truck/Lorry (Private),26,1,27
TRIPURA,2006,Bus (Government),0,0,0
TRIPURA,2006,Bus (Private),2,0,2
TRIPURA,2006,Tempo/Vans (Government),0,0,0
TRIPURA,2006,Tempo/Vans (Private),0,0,0
TRIPURA,2006,Jeep (Government),0,0,0
TRIPURA,2006,Jeep (Private),56,18,74
TRIPURA,2006,Car (Government),0,0,0
TRIPURA,2006,Car (Private),4,1,5
TRIPURA,2006,Three Wheeler,32,16,48
TRIPURA,2006,Two Wheeler,7,3,10
TRIPURA,2006,Bicycle,1,0,1
TRIPURA,2006,Pedestrian,5,2,7
TRIPURA,2006,Others (Please Specify),17,5,22
TRIPURA,2006,Total Deaths (Persons),150,46,196
TRIPURA,2006,Total Truck/Lorry,26,1,27
TRIPURA,2006,Total Bus,2,0,2
TRIPURA,2006,Total Tempo/Vans,0,0,0
TRIPURA,2006,Total Jeep,56,18,74
TRIPURA,2006,Total Car,4,1,5
TRIPURA,2007,Truck/Lorry (Government),4,0,4
TRIPURA,2007,Truck/Lorry (Private),37,2,39
TRIPURA,2007,Bus (Government),0,0,0
TRIPURA,2007,Bus (Private),22,8,30
TRIPURA,2007,Tempo/Vans (Government),0,0,0
TRIPURA,2007,Tempo/Vans (Private),3,0,3
TRIPURA,2007,Jeep (Government),2,0,2
TRIPURA,2007,Jeep (Private),36,14,50
TRIPURA,2007,Car (Government),0,1,1
TRIPURA,2007,Car (Private),19,2,21
TRIPURA,2007,Three Wheeler,19,1,20
TRIPURA,2007,Two Wheeler,19,1,20
TRIPURA,2007,Bicycle,0,0,0
TRIPURA,2007,Pedestrian,11,3,14
TRIPURA,2007,Others (Please Specify),19,0,19
TRIPURA,2007,Total Deaths (Persons),191,32,223
TRIPURA,2007,Total Truck/Lorry,41,2,43
TRIPURA,2007,Total Bus,22,8,30
TRIPURA,2007,Total Tempo/Vans,3,0,3
TRIPURA,2007,Total Jeep,38,14,52
TRIPURA,2007,Total Car,19,3,22
TRIPURA,2008,Truck/Lorry (Government),0,0,0
TRIPURA,2008,Truck/Lorry (Private),54,7,61
TRIPURA,2008,Bus (Government),0,0,0
TRIPURA,2008,Bus (Private),9,1,10
TRIPURA,2008,Tempo/Vans (Government),0,0,0
TRIPURA,2008,Tempo/Vans (Private),5,1,6
TRIPURA,2008,Jeep (Government),0,0,0
TRIPURA,2008,Jeep (Private),45,8,53
TRIPURA,2008,Car (Government),0,0,0
TRIPURA,2008,Car (Private),5,1,6
TRIPURA,2008,Three Wheeler,20,3,23
TRIPURA,2008,Two Wheeler,21,4,25
TRIPURA,2008,Bicycle,0,0,0
TRIPURA,2008,Pedestrian,10,0,10
TRIPURA,2008,Others (Please Specify),22,5,27
TRIPURA,2008,Total Deaths (Persons),191,30,221
TRIPURA,2008,Total Truck/Lorry,54,7,61
TRIPURA,2008,Total Bus,9,1,10
TRIPURA,2008,Total Tempo/Vans,5,1,6
TRIPURA,2008,Total Jeep,45,8,53
TRIPURA,2008,Total Car,5,1,6
TRIPURA,2009,Truck/Lorry (Government),0,0,0
TRIPURA,2009,Truck/Lorry (Private),27,5,32
TRIPURA,2009,Bus (Government),1,1,2
TRIPURA,2009,Bus (Private),9,3,12
TRIPURA,2009,Tempo/Vans (Government),0,0,0
TRIPURA,2009,Tempo/Vans (Private),14,4,18
TRIPURA,2009,Jeep (Government),0,0,0
TRIPURA,2009,Jeep (Private),19,9,28
TRIPURA,2009,Car (Government),1,0,1
TRIPURA,2009,Car (Private),15,3,18
TRIPURA,2009,Three Wheeler,15,3,18
TRIPURA,2009,Two Wheeler,29,3,32
TRIPURA,2009,Bicycle,8,0,8
TRIPURA,2009,Pedestrian,39,20,59
TRIPURA,2009,Others (Please Specify),0,1,1
TRIPURA,2009,Total Deaths (Persons),177,52,229
TRIPURA,2009,Total Truck/Lorry,27,5,32
TRIPURA,2009,Total Bus,10,4,14
TRIPURA,2009,Total Tempo/Vans,14,4,18
TRIPURA,2009,Total Jeep,19,9,28
TRIPURA,2009,Total Car,16,3,19
TRIPURA,2010,Truck/Lorry (Government),0,0,0
TRIPURA,2010,Truck/Lorry (Private),44,4,48
TRIPURA,2010,Bus (Government),0,0,0
TRIPURA,2010,Bus (Private),15,2,17
TRIPURA,2010,Tempo/Vans (Government),0,0,0
TRIPURA,2010,Tempo/Vans (Private),21,5,26
TRIPURA,2010,Jeep (Government),0,0,0
TRIPURA,2010,Jeep (Private),45,10,55
TRIPURA,2010,Car (Government),0,0,0
TRIPURA,2010,Car (Private),9,2,11
TRIPURA,2010,Three Wheeler,7,0,7
TRIPURA,2010,Two Wheeler,38,5,43
TRIPURA,2010,Bicycle,9,0,9
TRIPURA,2010,Pedestrian,7,3,10
TRIPURA,2010,Others (Please Specify),10,0,10
TRIPURA,2010,Total Deaths (Persons),205,31,236
TRIPURA,2010,Total Truck/Lorry,44,4,48
TRIPURA,2010,Total Bus,15,2,17
TRIPURA,2010,Total Tempo/Vans,21,5,26
TRIPURA,2010,Total Jeep,45,10,55
TRIPURA,2010,Total Car,9,2,11
TRIPURA,2011,Truck/Lorry (Government),1,0,1
TRIPURA,2011,Truck/Lorry (Private),47,1,48
TRIPURA,2011,Bus (Government),0,0,0
TRIPURA,2011,Bus (Private),20,3,23
TRIPURA,2011,Tempo/Vans (Government),0,0,0
TRIPURA,2011,Tempo/Vans (Private),17,6,23
TRIPURA,2011,Jeep (Government),5,0,5
TRIPURA,2011,Jeep (Private),26,14,40
TRIPURA,2011,Car (Government),0,0,0
TRIPURA,2011,Car (Private),15,0,15
TRIPURA,2011,Three Wheeler,14,2,16
TRIPURA,2011,Two Wheeler,38,9,47
TRIPURA,2011,Bicycle,6,0,6
TRIPURA,2011,Pedestrian,9,4,13
TRIPURA,2011,Others (Please Specify),7,1,8
TRIPURA,2011,Total Deaths (Persons),205,40,245
TRIPURA,2011,Total Truck/Lorry,48,1,49
TRIPURA,2011,Total Bus,20,3,23
TRIPURA,2011,Total Tempo/Vans,17,6,23
TRIPURA,2011,Total Jeep,31,14,45
TRIPURA,2011,Total Car,15,0,15
TRIPURA,2012,Truck/Lorry (Government),0,0,0
TRIPURA,2012,Truck/Lorry (Private),0,0,0
TRIPURA,2012,Bus (Government),8,0,8
TRIPURA,2012,Bus (Private),6,3,9
TRIPURA,2012,Tempo/Vans (Government),0,0,0
TRIPURA,2012,Tempo/Vans (Private),6,3,9
TRIPURA,2012,Jeep (Government),1,0,1
TRIPURA,2012,Jeep (Private),39,10,49
TRIPURA,2012,Car (Government),1,0,1
TRIPURA,2012,Car (Private),10,4,14
TRIPURA,2012,Three Wheeler,18,3,21
TRIPURA,2012,Two Wheeler,38,8,46
TRIPURA,2012,Bicycle,2,1,3
TRIPURA,2012,Pedestrian,22,3,25
TRIPURA,2012,Others (Please Specify),79,7,86
TRIPURA,2012,Total Deaths (Persons),230,42,272
TRIPURA,2012,Total Truck/Lorry,0,0,0
TRIPURA,2012,Total Bus,14,3,17
TRIPURA,2012,Total Tempo/Vans,6,3,9
TRIPURA,2012,Total Jeep,40,10,50
TRIPURA,2012,Total Car,11,4,15
UTTAR PRADESH,2001,Truck/Lorry (Government),100,33,133
UTTAR PRADESH,2001,Truck/Lorry (Private),1792,215,2007
UTTAR PRADESH,2001,Bus (Government),400,67,467
UTTAR PRADESH,2001,Bus (Private),696,99,795
UTTAR PRADESH,2001,Tempo/Vans (Government),9,4,13
UTTAR PRADESH,2001,Tempo/Vans (Private),635,111,746
UTTAR PRADESH,2001,Jeep (Government),21,5,26
UTTAR PRADESH,2001,Jeep (Private),1283,139,1422
UTTAR PRADESH,2001,Car (Government),35,13,48
UTTAR PRADESH,2001,Car (Private),531,113,644
UTTAR PRADESH,2001,Three Wheeler,362,77,439
UTTAR PRADESH,2001,Two Wheeler,683,80,763
UTTAR PRADESH,2001,Bicycle,379,24,403
UTTAR PRADESH,2001,Pedestrian,718,242,960
UTTAR PRADESH,2001,Others (Please Specify),284,46,330
UTTAR PRADESH,2001,Total Deaths (Persons),7928,1268,9196
UTTAR PRADESH,2001,Total Truck/Lorry,1892,248,2140
UTTAR PRADESH,2001,Total Bus,1096,166,1262
UTTAR PRADESH,2001,Total Tempo/Vans,644,115,759
UTTAR PRADESH,2001,Total Jeep,1304,144,1448
UTTAR PRADESH,2001,Total Car,566,126,692
UTTAR PRADESH,2002,Truck/Lorry (Government),158,63,221
UTTAR PRADESH,2002,Truck/Lorry (Private),2040,164,2204
UTTAR PRADESH,2002,Bus (Government),208,25,233
UTTAR PRADESH,2002,Bus (Private),778,136,914
UTTAR PRADESH,2002,Tempo/Vans (Government),47,3,50
UTTAR PRADESH,2002,Tempo/Vans (Private),636,100,736
UTTAR PRADESH,2002,Jeep (Government),56,9,65
UTTAR PRADESH,2002,Jeep (Private),1166,194,1360
UTTAR PRADESH,2002,Car (Government),27,6,33
UTTAR PRADESH,2002,Car (Private),550,114,664
UTTAR PRADESH,2002,Three Wheeler,298,57,355
UTTAR PRADESH,2002,Two Wheeler,861,178,1039
UTTAR PRADESH,2002,Bicycle,394,44,438
UTTAR PRADESH,2002,Pedestrian,614,154,768
UTTAR PRADESH,2002,Others (Please Specify),308,57,365
UTTAR PRADESH,2002,Total Deaths (Persons),8141,1304,9445
UTTAR PRADESH,2002,Total Truck/Lorry,2198,227,2425
UTTAR PRADESH,2002,Total Bus,986,161,1147
UTTAR PRADESH,2002,Total Tempo/Vans,683,103,786
UTTAR PRADESH,2002,Total Jeep,1222,203,1425
UTTAR PRADESH,2002,Total Car,577,120,697
UTTAR PRADESH,2003,Truck/Lorry (Government),95,8,103
UTTAR PRADESH,2003,Truck/Lorry (Private),1373,202,1575
UTTAR PRADESH,2003,Bus (Government),52,9,61
UTTAR PRADESH,2003,Bus (Private),729,168,897
UTTAR PRADESH,2003,Tempo/Vans (Government),12,2,14
UTTAR PRADESH,2003,Tempo/Vans (Private),472,78,550
UTTAR PRADESH,2003,Jeep (Government),8,1,9
UTTAR PRADESH,2003,Jeep (Private),967,204,1171
UTTAR PRADESH,2003,Car (Government),9,2,11
UTTAR PRADESH,2003,Car (Private),392,69,461
UTTAR PRADESH,2003,Three Wheeler,296,52,348
UTTAR PRADESH,2003,Two Wheeler,1071,157,1228
UTTAR PRADESH,2003,Bicycle,494,15,509
UTTAR PRADESH,2003,Pedestrian,631,90,721
UTTAR PRADESH,2003,Others (Please Specify),249,30,279
UTTAR PRADESH,2003,Total Deaths (Persons),6850,1087,7937
UTTAR PRADESH,2003,Total Truck/Lorry,1468,210,1678
UTTAR PRADESH,2003,Total Bus,781,177,958
UTTAR PRADESH,2003,Total Tempo/Vans,484,80,564
UTTAR PRADESH,2003,Total Jeep,975,205,1180
UTTAR PRADESH,2003,Total Car,401,71,472
UTTAR PRADESH,2004,Truck/Lorry (Government),59,15,74
UTTAR PRADESH,2004,Truck/Lorry (Private),2124,345,2469
UTTAR PRADESH,2004,Bus (Government),405,100,505
UTTAR PRADESH,2004,Bus (Private),404,76,480
UTTAR PRADESH,2004,Tempo/Vans (Government),19,4,23
UTTAR PRADESH,2004,Tempo/Vans (Private),714,142,856
UTTAR PRADESH,2004,Jeep (Government),26,5,31
UTTAR PRADESH,2004,Jeep (Private),1093,246,1339
UTTAR PRADESH,2004,Car (Government),15,3,18
UTTAR PRADESH,2004,Car (Private),507,117,624
UTTAR PRADESH,2004,Three Wheeler,315,78,393
UTTAR PRADESH,2004,Two Wheeler,1304,235,1539
UTTAR PRADESH,2004,Bicycle,631,49,680
UTTAR PRADESH,2004,Pedestrian,681,195,876
UTTAR PRADESH,2004,Others (Please Specify),229,46,275
UTTAR PRADESH,2004,Total Deaths (Persons),8526,1656,10182
UTTAR PRADESH,2004,Total Truck/Lorry,2183,360,2543
UTTAR PRADESH,2004,Total Bus,809,176,985
UTTAR PRADESH,2004,Total Tempo/Vans,733,146,879
UTTAR PRADESH,2004,Total Jeep,1119,251,1370
UTTAR PRADESH,2004,Total Car,522,120,642
UTTAR PRADESH,2005,Truck/Lorry (Government),123,9,132
UTTAR PRADESH,2005,Truck/Lorry (Private),1833,286,2119
UTTAR PRADESH,2005,Bus (Government),147,33,180
UTTAR PRADESH,2005,Bus (Private),748,117,865
UTTAR PRADESH,2005,Tempo/Vans (Government),29,0,29
UTTAR PRADESH,2005,Tempo/Vans (Private),679,154,833
UTTAR PRADESH,2005,Jeep (Government),39,7,46
UTTAR PRADESH,2005,Jeep (Private),1147,178,1325
UTTAR PRADESH,2005,Car (Government),17,3,20
UTTAR PRADESH,2005,Car (Private),598,102,700
UTTAR PRADESH,2005,Three Wheeler,356,62,418
UTTAR PRADESH,2005,Two Wheeler,1302,271,1573
UTTAR PRADESH,2005,Bicycle,583,60,643
UTTAR PRADESH,2005,Pedestrian,583,136,719
UTTAR PRADESH,2005,Others (Please Specify),202,56,258
UTTAR PRADESH,2005,Total Deaths (Persons),8386,1474,9860
UTTAR PRADESH,2005,Total Truck/Lorry,1956,295,2251
UTTAR PRADESH,2005,Total Bus,895,150,1045
UTTAR PRADESH,2005,Total Tempo/Vans,708,154,862
UTTAR PRADESH,2005,Total Jeep,1186,185,1371
UTTAR PRADESH,2005,Total Car,615,105,720
UTTAR PRADESH,2006,Truck/Lorry (Government),52,12,64
UTTAR PRADESH,2006,Truck/Lorry (Private),2301,394,2695
UTTAR PRADESH,2006,Bus (Government),637,114,751
UTTAR PRADESH,2006,Bus (Private),422,72,494
UTTAR PRADESH,2006,Tempo/Vans (Government),29,10,39
UTTAR PRADESH,2006,Tempo/Vans (Private),668,149,817
UTTAR PRADESH,2006,Jeep (Government),24,6,30
UTTAR PRADESH,2006,Jeep (Private),1283,204,1487
UTTAR PRADESH,2006,Car (Government),36,24,60
UTTAR PRADESH,2006,Car (Private),562,653,1215
UTTAR PRADESH,2006,Three Wheeler,398,63,461
UTTAR PRADESH,2006,Two Wheeler,1482,242,1724
UTTAR PRADESH,2006,Bicycle,554,63,617
UTTAR PRADESH,2006,Pedestrian,614,126,740
UTTAR PRADESH,2006,Others (Please Specify),276,50,326
UTTAR PRADESH,2006,Total Deaths (Persons),9338,2182,11520
UTTAR PRADESH,2006,Total Truck/Lorry,2353,406,2759
UTTAR PRADESH,2006,Total Bus,1059,186,1245
UTTAR PRADESH,2006,Total Tempo/Vans,697,159,856
UTTAR PRADESH,2006,Total Jeep,1307,210,1517
UTTAR PRADESH,2006,Total Car,598,677,1275
UTTAR PRADESH,2007,Truck/Lorry (Government),163,41,204
UTTAR PRADESH,2007,Truck/Lorry (Private),2235,319,2554
UTTAR PRADESH,2007,Bus (Government),396,50,446
UTTAR PRADESH,2007,Bus (Private),766,117,883
UTTAR PRADESH,2007,Tempo/Vans (Government),76,28,104
UTTAR PRADESH,2007,Tempo/Vans (Private),783,142,925
UTTAR PRADESH,2007,Jeep (Government),111,16,127
UTTAR PRADESH,2007,Jeep (Private),1323,219,1542
UTTAR PRADESH,2007,Car (Government),36,6,42
UTTAR PRADESH,2007,Car (Private),723,162,885
UTTAR PRADESH,2007,Three Wheeler,504,78,582
UTTAR PRADESH,2007,Two Wheeler,1814,264,2078
UTTAR PRADESH,2007,Bicycle,669,48,717
UTTAR PRADESH,2007,Pedestrian,818,119,937
UTTAR PRADESH,2007,Others (Please Specify),431,98,529
UTTAR PRADESH,2007,Total Deaths (Persons),10848,1707,12555
UTTAR PRADESH,2007,Total Truck/Lorry,2398,360,2758
UTTAR PRADESH,2007,Total Bus,1162,167,1329
UTTAR PRADESH,2007,Total Tempo/Vans,859,170,1029
UTTAR PRADESH,2007,Total Jeep,1434,235,1669
UTTAR PRADESH,2007,Total Car,759,168,927
UTTAR PRADESH,2008,Truck/Lorry (Government),134,25,159
UTTAR PRADESH,2008,Truck/Lorry (Private),2365,306,2671
UTTAR PRADESH,2008,Bus (Government),372,59,431
UTTAR PRADESH,2008,Bus (Private),558,116,674
UTTAR PRADESH,2008,Tempo/Vans (Government),14,2,16
UTTAR PRADESH,2008,Tempo/Vans (Private),849,144,993
UTTAR PRADESH,2008,Jeep (Government),21,11,32
UTTAR PRADESH,2008,Jeep (Private),1270,206,1476
UTTAR PRADESH,2008,Car (Government),28,8,36
UTTAR PRADESH,2008,Car (Private),929,139,1068
UTTAR PRADESH,2008,Three Wheeler,490,87,577
UTTAR PRADESH,2008,Two Wheeler,1779,341,2120
UTTAR PRADESH,2008,Bicycle,597,67,664
UTTAR PRADESH,2008,Pedestrian,761,138,899
UTTAR PRADESH,2008,Others (Please Specify),213,44,257
UTTAR PRADESH,2008,Total Deaths (Persons),10380,1693,12073
UTTAR PRADESH,2008,Total Truck/Lorry,2499,331,2830
UTTAR PRADESH,2008,Total Bus,930,175,1105
UTTAR PRADESH,2008,Total Tempo/Vans,863,146,1009
UTTAR PRADESH,2008,Total Jeep,1291,217,1508
UTTAR PRADESH,2008,Total Car,957,147,1104
UTTAR PRADESH,2009,Truck/Lorry (Government),75,9,84
UTTAR PRADESH,2009,Truck/Lorry (Private),2413,285,2698
UTTAR PRADESH,2009,Bus (Government),199,64,263
UTTAR PRADESH,2009,Bus (Private),957,150,1107
UTTAR PRADESH,2009,Tempo/Vans (Government),23,0,23
UTTAR PRADESH,2009,Tempo/Vans (Private),914,213,1127
UTTAR PRADESH,2009,Jeep (Government),25,3,28
UTTAR PRADESH,2009,Jeep (Private),1463,247,1710
UTTAR PRADESH,2009,Car (Government),10,2,12
UTTAR PRADESH,2009,Car (Private),1138,149,1287
UTTAR PRADESH,2009,Three Wheeler,551,88,639
UTTAR PRADESH,2009,Two Wheeler,2428,378,2806
UTTAR PRADESH,2009,Bicycle,732,72,804
UTTAR PRADESH,2009,Pedestrian,1083,245,1328
UTTAR PRADESH,2009,Others (Please Specify),826,87,913
UTTAR PRADESH,2009,Total Deaths (Persons),12837,1992,14829
UTTAR PRADESH,2009,Total Truck/Lorry,2488,294,2782
UTTAR PRADESH,2009,Total Bus,1156,214,1370
UTTAR PRADESH,2009,Total Tempo/Vans,937,213,1150
UTTAR PRADESH,2009,Total Jeep,1488,250,1738
UTTAR PRADESH,2009,Total Car,1148,151,1299
UTTAR PRADESH,2010,Truck/Lorry (Government),135,8,143
UTTAR PRADESH,2010,Truck/Lorry (Private),2825,432,3257
UTTAR PRADESH,2010,Bus (Government),235,67,302
UTTAR PRADESH,2010,Bus (Private),1039,223,1262
UTTAR PRADESH,2010,Tempo/Vans (Government),37,4,41
UTTAR PRADESH,2010,Tempo/Vans (Private),1219,253,1472
UTTAR PRADESH,2010,Jeep (Government),43,11,54
UTTAR PRADESH,2010,Jeep (Private),1341,255,1596
UTTAR PRADESH,2010,Car (Government),41,1,42
UTTAR PRADESH,2010,Car (Private),1057,212,1269
UTTAR PRADESH,2010,Three Wheeler,579,115,694
UTTAR PRADESH,2010,Two Wheeler,2198,361,2559
UTTAR PRADESH,2010,Bicycle,692,87,779
UTTAR PRADESH,2010,Pedestrian,832,179,1011
UTTAR PRADESH,2010,Others (Please Specify),540,78,618
UTTAR PRADESH,2010,Total Deaths (Persons),12813,2286,15099
UTTAR PRADESH,2010,Total Truck/Lorry,2960,440,3400
UTTAR PRADESH,2010,Total Bus,1274,290,1564
UTTAR PRADESH,2010,Total Tempo/Vans,1256,257,1513
UTTAR PRADESH,2010,Total Jeep,1384,266,1650
UTTAR PRADESH,2010,Total Car,1098,213,1311
UTTAR PRADESH,2011,Truck/Lorry (Government),57,12,69
UTTAR PRADESH,2011,Truck/Lorry (Private),2699,322,3021
UTTAR PRADESH,2011,Bus (Government),270,67,337
UTTAR PRADESH,2011,Bus (Private),835,195,1030
UTTAR PRADESH,2011,Tempo/Vans (Government),43,27,70
